GEOCODIGO_MUNICIPIO;NOME_MUNICIPIO;LONGITUDE;LATITUDE
2504108;CARRAPATEIRA;-38.3442167253342;-7.03965424145217
2504157;CASSERENGUE;-35.8163048294656;-6.78376032573468
2504207;CATINGUEIRA;-37.6107199033242;-7.12520978356176
2504306;CATOLÉ DO ROCHA;-37.7485000905939;-6.346752995
2504355;CATURITÉ;-36.0206588240689;-7.41961832073032
2504405;CONCEIÇÃO;-38.5091579595304;-7.56022508662484
2504504;CONDADO;-37.6039713346287;-6.91230677729076
2504603;CONDE;-34.9071513370733;-7.26357182671599
2504702;CONGO;-36.6615328551699;-7.79257077750369
2504801;COREMAS;-37.945537275175;-7.01691828418342
2504850;COXIXOLA;-36.6048295218776;-7.62879696062795
2504900;CRUZ DO ESPÍRITO SANTO;-35.0914891261586;-7.14133696188833
2505006;CUBATI;-36.3479297161771;-6.86236060920264
2505105;CUITÉ;-36.1532081655002;-6.48555530115429
2505204;CUITEGI;-35.5257412326659;-6.89581374261491
2505238;CUITÉ DE MAMANGUAPE;-35.2528248925397;-6.91415747337448
2505279;CURRAL DE CIMA;-35.2670572687864;-6.71743002924733
2505303;CURRAL VELHO;-38.2003914462447;-7.53808510765584
2505352;DAMIÃO;-35.9099425357662;-6.63189740734812
2505402;DESTERRO;-37.0921693225256;-7.29144753043202
2505501;VISTA SERRANA;-37.5679145327464;-6.74068727242421
2505600;DIAMANTE;-38.2650442086435;-7.42358342115025
2505709;DONA INÊS;-35.6225406506041;-6.60212273515188
2505808;DUAS ESTRADAS;-35.4181768047992;-6.68813295468359
2505907;EMAS;-37.7145859750777;-7.10799223236892
2506004;ESPERANÇA;-35.8585932869695;-7.020685
2506103;FAGUNDES;-35.7846088757702;-7.36306160444852
2506202;FREI MARTINHO;-36.4520440619056;-6.40451585235458
2506251;GADO BRAVO;-35.7906509034521;-7.5829411773177
2506301;GUARABIRA;-35.4899649848849;-6.852715
2506400;GURINHÉM;-35.4281860624289;-7.12321566843337
2506509;GURJÃO;-36.4862761217649;-7.24622166093218
2506608;IBIARA;-38.4055678575028;-7.49785122454589
2506707;IMACULADA;-37.5100748563998;-7.38853726132228
2506806;INGÁ;-35.6176892168187;-7.29502691351019
2506905;ITABAIANA;-35.3375333858727;-7.3309315
2507002;ITAPORANGA;-38.1525731066856;-7.30398046311692
2507101;ITAPOROROCA;-35.246295714605;-6.8299201630414
2507200;ITATUBA;-35.6281612500039;-7.37495775502352
2507309;JACARAÚ;-35.2942824484025;-6.6129685867326
2507408;JERICÓ;-37.808641377421;-6.55619499094078
2507507;JOÃO PESSOA;-34.8733848135386;-7.14938202
2507606;JUAREZ TÁVORA;-35.5911781067138;-7.1663446273336
2507705;JUAZEIRINHO;-36.5707010055171;-7.06536831063555
2507804;JUNCO DO SERIDÓ;-36.716441226086;-6.9933376488561
2507903;JURIPIRANGA;-35.2394540486469;-7.37029077318249
2508000;JURU;-37.819264489008;-7.53430713843463
2508109;LAGOA;-37.9150900701029;-6.59420861333486
2508208;LAGOA DE DENTRO;-35.3770436482357;-6.67059904965351
2508307;LAGOA SECA;-35.8514401351463;-7.15841248855856
2508406;LASTRO;-38.1792184928311;-6.51653062578422
2508505;LIVRAMENTO;-36.94862930397;-7.3790028227583
2508554;LOGRADOURO;-35.4432993555945;-6.61537142228734
2508604;LUCENA;-34.8746090973938;-6.89884933841366
2508703;MÃE D'ÁGUA;-37.428160994959;-7.25704909269706
2508802;MALTA;-37.5177757103802;-6.90718512349047
2508901;MAMANGUAPE;-35.1238932020901;-6.83371514693319
2509008;MANAÍRA;-38.1530716660803;-7.70461414156368
2509057;MARCAÇÃO;-35.0139243934696;-6.77005417404741
2509107;MARI;-35.3185424166403;-7.056384
2509156;MARIZÓPOLIS;-38.3553961303769;-6.84467427702503
2509206;MASSARANDUBA;-35.7375152076896;-7.18019947108161
2509305;MATARACA;-35.0485576738377;-6.60051865435005
2509339;MATINHAS;-35.7709374162111;-7.12116834374255
2509370;MATO GROSSO;-37.7115726982213;-6.5426334911734
2509396;MATURÉIA;-37.3504338850628;-7.26593000193745
2509404;MOGEIRO;-35.4824246020059;-7.30948053230429
2509503;MONTADAS;-35.9582754292669;-7.08909633845498
2509602;MONTE HOREBE;-38.5836574944156;-7.20952640226047
2509701;MONTEIRO;-37.1226806805604;-7.892217
2509800;MULUNGU;-35.4651434243147;-7.02788603160562
2509909;NATUBA;-35.5561446826129;-7.64097882478663
2510006;NAZAREZINHO;-38.3189125786079;-6.9127009191105
2510105;NOVA FLORESTA;-36.2024954255349;-6.45613994183283
2510204;NOVA OLINDA;-38.0410502007873;-7.47684278075379
2510303;NOVA PALMEIRA;-36.4187129743523;-6.67660584264479
2510402;OLHO D'ÁGUA;-37.7526855285604;-7.22497264854926
2510501;OLIVEDOS;-36.2436652193579;-6.98822562229028
2510600;OURO VELHO;-37.1543789425132;-7.61865212451032
2510659;PARARI;-36.6583244439251;-7.31670010077819
2510709;PASSAGEM;-37.0543919436503;-7.13281959666244
2510808;PATOS;-37.2769133372926;-7.02449166821925
2510907;PAULISTA;-37.6210556739873;-6.59406157976211
2511004;PEDRA BRANCA;-38.0722463078192;-7.42656442613012
2511103;PEDRA LAVRADA;-36.4720503638462;-6.75788146064519
2511202;PEDRAS DE FOGO;-35.1131779827065;-7.4015385
2511301;PIANCÓ;-37.926519001178;-7.1925698759973
2511400;PICUÍ;-36.3470460251457;-6.51013565740654
2511509;PILAR;-35.2598804076248;-7.25988798491644
2511608;PILÕES;-35.6155405946994;-6.86922052824915
2511707;PILÕEZINHOS;-35.530585704033;-6.84056878304328
2511806;PIRPIRITUBA;-35.4977157927507;-6.78080009845509
2511905;PITIMBU;-34.8139304142683;-7.48241339603127
2512002;POCINHOS;-36.0564422810101;-7.07861726936986
2512036;POÇO DANTAS;-38.4971655332399;-6.4071756420217
2512077;POÇO DE JOSÉ DE MOURA;-38.5099999913196;-6.57691881585499
2512101;POMBAL;-37.798267271363;-6.769855485
2512200;PRATA;-37.0823339751871;-7.69698308434496
2512309;PRINCESA ISABEL;-37.9936640096162;-7.73386645898496
2512408;PUXINANÃ;-35.9584940731246;-7.1489066440629
2512507;QUEIMADAS;-35.8994339112229;-7.3607915
2512606;QUIXABÁ;-37.1470987043486;-7.03081760657396
2512705;REMÍGIO;-35.7958331901249;-6.96629295198897
2512721;PEDRO RÉGIS;-35.2930058538096;-6.64447149726608
2512747;RIACHÃO;-35.6627216943535;-6.54267652788993
2512754;RIACHÃO DO BACAMARTE;-35.6553876583291;-7.25059477327924
2512762;RIACHÃO DO POÇO;-35.2612426920122;-7.15150361574026
2512788;RIACHO DE SANTO ANTÔNIO;-36.1567097727418;-7.69029534454018
2512804;RIACHO DOS CAVALOS;-37.6538353910347;-6.43649424914114
2512903;RIO TINTO;-35.0788522259515;-6.8084485
2513000;SALGADINHO;-36.8455028942862;-7.10303473308871
2513109;SALGADO DE SÃO FÉLIX;-35.4433017394971;-7.35535731371706
2513158;SANTA CECÍLIA;-35.877474466628;-7.74290596221598
2513208;SANTA CRUZ;-38.0605555920097;-6.53501416751783
2513307;SANTA HELENA;-38.6427896706556;-6.71869419964293
2513356;SANTA INÊS;-38.5595999296318;-7.62777971854304
2513406;SANTA LUZIA;-36.9216783300447;-6.87186326188252
2513505;SANTANA DE MANGUEIRA;-38.3325811539417;-7.55121340952874
2513604;SANTANA DOS GARROTES;-37.9850430999296;-7.38764445972837
2513653;SANTARÉM;-38.4791522142449;-6.48405529669128
2513703;SANTA RITA;-34.9658392782709;-7.1380845
2513802;SANTA TERESINHA;-37.4417177954698;-7.08419170526247
2513851;SANTO ANDRÉ;-36.6309754330546;-7.22048912283316
2513901;SÃO BENTO;-37.449349664422;-6.48930754079141
2513927;SÃO BENTINHO;-37.7227213005654;-6.89030850899754
2513943;SÃO DOMINGOS DO CARIRI;-36.4359294005056;-7.63299070250314
2513968;SÃO DOMINGOS;-37.9426027474446;-6.81592498091653
2513984;SÃO FRANCISCO;-38.0971412339127;-6.61927998240531
2514008;SÃO JOÃO DO CARIRI;-36.5315209358872;-7.39020133575512
2514107;SÃO JOÃO DO TIGRE;-36.8457433215685;-8.08104288936475
2514206;SÃO JOSÉ DA LAGOA TAPADA;-38.1577701892674;-6.94423148941398
2514305;SÃO JOSÉ DE CAIANA;-38.2978233702354;-7.24915963108365
2514404;SÃO JOSÉ DE ESPINHARAS;-37.3251148399789;-6.84417960846357
2514453;SÃO JOSÉ DOS RAMOS;-35.3779610544874;-7.24712735721632
2514503;SÃO JOSÉ DE PIRANHAS;-38.5010748206497;-7.12086995744378
2514552;SÃO JOSÉ DE PRINCESA;-38.0988027202559;-7.7429694507639
2514602;SÃO JOSÉ DO BONFIM;-37.3092447284815;-7.16091497735897
2514651;SÃO JOSÉ DO BREJO DO CRUZ;-37.3538296761784;-6.21291534073982
2514701;SÃO JOSÉ DO SABUGI;-36.7974932181972;-6.77553140683712
2514800;SÃO JOSÉ DOS CORDEIROS;-36.8027778195065;-7.39264269695839
2514909;SÃO MAMEDE;-37.0948573852401;-6.93022837139016
2515005;SÃO MIGUEL DE TAIPU;-35.2104513918798;-7.24923353038705
2515104;SÃO SEBASTIÃO DE LAGOA DE ROÇA;-35.8664139115223;-7.10094595524404
2515203;SÃO SEBASTIÃO DO UMBUZEIRO;-37.0084169780022;-8.15711875468474
2515302;SAPÉ;-35.2304326165497;-7.087111
2515401;SERIDÓ;-36.4107641095568;-6.85690856317292
2515500;SERRA BRANCA;-36.6556668629229;-7.4805025244756
2515609;SERRA DA RAIZ;-35.4427388368849;-6.68551765005369
2515708;SERRA GRANDE;-38.3748947870419;-7.21414775784029
2515807;SERRA REDONDA;-35.6742704972443;-7.18254942468272
2515906;SERRARIA;-35.6441425707571;-6.81708894284731
2515930;SERTÃOZINHO;-35.4417507457045;-6.75079754596171
2515971;SOBRADO;-35.2381954790313;-7.14457561363735
2516003;SOLÂNEA;-35.6561584077255;-6.7598975
2516102;SOLEDADE;-36.362664860377;-7.05874137777625
2516151;SOSSÊGO;-36.2482238788383;-6.76752752888267
2516201;SOUSA;-38.2296050806011;-6.763378005
2516300;SUMÉ;-36.8802761457321;-7.67105361514705
2516409;TACIMA;-35.6388366564942;-6.48891694245472
2516508;TAPEROÁ;-36.8289985342818;-7.20953935099688
2516607;TAVARES;-37.8785919324605;-7.63570844619416
2516706;TEIXEIRA;-37.2515615776267;-7.22370290861476
2516755;TENÓRIO;-36.6279998744085;-6.93826040293171
2516805;TRIUNFO;-38.598098331275;-6.5768355073857
2516904;UIRAÚNA;-38.4070270101528;-6.52492709513081
2517001;UMBUZEIRO;-35.6714708228878;-7.69820632935525
2517100;VÁRZEA;-36.9927210043315;-6.77080724678283
2517209;VIEIRÓPOLIS;-38.2778434980653;-6.54571355168578
2517407;ZABELÊ;-37.0935519728886;-8.0768741972494
2600054;ABREU E LIMA;-34.8991305847304;-7.90444899
2600104;AFOGADOS DA INGAZEIRA;-37.6376860181022;-7.74832758583151
2600203;AFRÂNIO;-41.0057973410949;-8.51109128375517
2600302;AGRESTINA;-35.94677683746;-8.455973
2600401;ÁGUA PRETA;-35.5185573511919;-8.70912255231174
2600500;ÁGUAS BELAS;-37.1219571685606;-9.1145895
2600609;ALAGOINHA;-36.7754560083166;-8.46627052298468
2600708;ALIANÇA;-35.228501497065;-7.60472980846341
2600807;ALTINHO;-36.0596997585832;-8.4895925
2600906;AMARAJI;-35.4507729209957;-8.378487
2601003;ANGELIM;-36.2848143554983;-8.89037420790994
2601052;ARAÇOIABA;-35.0939665275382;-7.78564187251451
2601102;ARARIPINA;-40.5024605749941;-7.5781415
2601201;ARCOVERDE;-37.0565055646245;-8.4239405
2601300;BARRA DE GUABIRABA;-35.6628188858245;-8.42093503757972
2601409;BARREIROS;-35.1990859873173;-8.81413799010685
2601508;BELÉM DE MARIA;-35.8399240901317;-8.6212019106173
2601607;BELÉM DO SÃO FRANCISCO;-38.9615995649726;-8.75146278008585
2601706;BELO JARDIM;-36.420035083018;-8.3352954393583
2601805;BETÂNIA;-38.0387381366471;-8.26984078962668
2601904;BEZERROS;-35.754487945878;-8.2353595
2602001;BODOCÓ;-39.9361631850394;-7.77934262699137
2602100;BOM CONSELHO;-36.679314385707;-9.16338298488547
2602209;BOM JARDIM;-35.5871395022878;-7.79951218074002
2602308;BONITO;-35.7285279259275;-8.4722605
2602407;BREJÃO;-36.5646966592673;-9.02724915072048
2602506;BREJINHO;-37.2873345539798;-7.3456712759663
2602605;BREJO DA MADRE DE DEUS;-36.3703914413319;-8.1489565
2602704;BUENOS AIRES;-35.3295704142006;-7.72437221003539
2602803;BUÍQUE;-37.156988114845;-8.62205904068232
2602902;CABO DE SANTO AGOSTINHO;-35.0384889718131;-8.28986423029788
2603009;CABROBÓ;-39.3098413379707;-8.51510548326908
2603108;CACHOEIRINHA;-36.2359914117891;-8.48683107303865
2603207;CAETÉS;-36.6248040076124;-8.77559484478882
2603306;CALÇADO;-36.3332880795364;-8.73837794373232
2603405;CALUMBI;-38.1537459242791;-7.93842732667504
2603454;CAMARAGIBE;-34.9957213563856;-8.0205217674976
2603504;CAMOCIM DE SÃO FÉLIX;-35.7651947265538;-8.36213804006225
2603603;CAMUTANGA;-35.2827906438477;-7.40708241993907
2603702;CANHOTINHO;-36.193574878074;-8.88387056215619
2603801;CAPOEIRAS;-36.6237980172928;-8.73614267974256
2603900;CARNAÍBA;-37.793398902551;-7.80305821890566
2603926;CARNAUBEIRA DA PENHA;-38.7434219469465;-8.32060796467651
2604007;CARPINA;-35.2580606059131;-7.84688671641732
2604106;CARUARU;-35.9670733600535;-8.285898
2604155;CASINHAS;-35.7253231033555;-7.74320656791998
2604205;CATENDE;-35.7216666573487;-8.6703075
2604304;CEDRO;-39.2371382153378;-7.71746923330341
2604403;CHÃ DE ALEGRIA;-35.213726736211;-7.99790078017443
2604502;CHÃ GRANDE;-35.4647408125141;-8.24011277651399
2604601;CONDADO;-35.1041184906515;-7.589382255
2604700;CORRENTES;-36.3297018953137;-9.12866550151905
2604809;CORTÊS;-35.5415869000023;-8.4751512172918
2604908;CUMARU;-35.6946989631154;-8.01503244286428
2605004;CUPIRA;-35.9502573664167;-8.61128266016395
2605103;CUSTÓDIA;-37.6410965906668;-8.089002
2605152;DORMENTES;-40.7707358130966;-8.44865698651541
2605202;ESCADA;-35.2361574244476;-8.36252199
2605301;EXU;-39.7227283392676;-7.516307
2605400;FEIRA NOVA;-35.390597986464;-7.94872774216478
2605459;FERNANDO DE NORONHA;-32.4351863280529;-3.85202140078181
2605509;FERREIROS;-35.2440702124351;-7.44549420525894
2605608;FLORES;-37.9714561137782;-7.86171447493079
2605707;FLORESTA;-38.5712393419872;-8.6008265
2605806;FREI MIGUELINHO;-35.9231276419375;-7.94445824740133
2605905;GAMELEIRA;-35.3866107834559;-8.58383577054338
2606002;GARANHUNS;-36.4930502821005;-8.88890553
2606101;GLÓRIA DO GOITÁ;-35.2923223922623;-7.99960847212724
2606200;GOIANA;-34.9983762971528;-7.55923185486717
2606309;GRANITO;-39.6192863432021;-7.70925328234973
2606408;GRAVATÁ;-35.5714923938373;-8.2059995
2606507;IATI;-36.8472759684337;-9.04570925087953
2606606;IBIMIRIM;-37.6900466896833;-8.53876220824973
2606705;IBIRAJUBA;-36.1804630923865;-8.58053493560591
2606804;IGARASSU;-34.9105833875875;-7.82837199
2606903;IGUARACI;-37.5188211184962;-7.84477430130535
2607000;INAJÁ;-37.8244851112304;-8.90204607887599
2607109;INGAZEIRA;-37.4576704743563;-7.6777971945153
2607208;IPOJUCA;-35.0634719379371;-8.3969865
2607307;IPUBI;-40.1502087501672;-7.6497045
2607406;ITACURUBA;-38.6863416893124;-8.72451506478971
2607505;ITAÍBA;-37.4189484589274;-8.9400544003599
2607604;ILHA DE ITAMARACÁ;-34.823950567034;-7.74657331766388
2607653;ITAMBÉ;-35.1106273574317;-7.40926386
2607703;ITAPETIM;-37.1884393109605;-7.37842852842199
2607752;ITAPISSUMA;-34.8892710487235;-7.77403476474654
2607802;ITAQUITINGA;-35.1026145695038;-7.6663936085023
2607901;JABOATÃO DOS GUARARAPES;-34.9211734672603;-8.16539146735745
2607950;JAQUEIRA;-35.7973952137599;-8.72796987804595
2608008;JATAÚBA;-36.4988285484163;-7.98725777724561
2608057;JATOBÁ;-38.2750376623843;-9.18506999252143
2608107;JOÃO ALFREDO;-35.5915023689903;-7.86018872703986
2608206;JOAQUIM NABUCO;-35.5292418261614;-8.62689829945635
2608255;JUCATI;-36.4903865236772;-8.70702896437458
2608305;JUPI;-36.4117337384655;-8.70609685279339
2608404;JUREMA;-36.1359544906229;-8.7196671740285
2608453;LAGOA DO CARRO;-35.3126019234256;-7.84423249520262
2608503;LAGOA DE ITAENGA;-35.2928036525271;-7.93237817854015
2608602;LAGOA DO OURO;-36.4643169318296;-9.12417183792505
2608701;LAGOA DOS GATOS;-35.9071210443245;-8.64925486457646
2608750;LAGOA GRANDE;-40.2707251264837;-8.995051485
2608800;LAJEDO;-36.3214966175308;-8.66285686583942
2608909;LIMOEIRO;-35.4552610509597;-7.880198
2609006;MACAPARANA;-35.4498749786749;-7.55568069874715
2609105;MACHADOS;-35.5141405623355;-7.68857248562588
2609154;MANARI;-37.626822945483;-8.96010814463401
2609204;MARAIAL;-35.8141175724592;-8.78307760133499
2609303;MIRANDIBA;-38.7345645822767;-8.12024380215452
2609402;MORENO;-35.0948690998839;-8.11869453
2609501;NAZARÉ DA MATA;-35.2213386961744;-7.737688
2609600;OLINDA;-34.8613103898235;-7.99266007532292
2609709;OROBÓ;-35.6029820966855;-7.73789513366546
2609808;OROCÓ;-39.5952457761053;-8.61794564613774
2609907;OURICURI;-40.0814625767368;-7.883151975
2610004;PALMARES;-35.5883359937581;-8.6790825
2610103;PALMEIRINA;-36.3273109987233;-9.00168328514325
2610202;PANELAS;-36.0015757987346;-8.66724228497482
2610301;PARANATAMA;-36.6584292680601;-8.92014533800006
2610400;PARNAMIRIM;-39.5757868229726;-8.09013832716909
2610509;PASSIRA;-35.5816849952227;-7.97888394183413
2610608;PAUDALHO;-35.1791510623855;-7.897135005
2610707;PAULISTA;-34.8847916197368;-7.943188
2610806;PEDRA;-36.9427981488871;-8.4984765
2610905;PESQUEIRA;-36.6955147218979;-8.35545610783497
2611002;PETROLÂNDIA;-38.2207335453001;-8.97734346438332
2611101;PETROLINA;-40.4999993346523;-9.397375515
2611200;POÇÃO;-36.7058798977192;-8.18622700894123
2611309;POMBOS;-35.3961953582275;-8.14435986002866
2611408;PRIMAVERA;-35.3539433948819;-8.33137608611828
2611507;QUIPAPÁ;-36.0119895299569;-8.82788502205398
2611533;QUIXABA;-37.8464456195457;-7.71812641014089
2611606;RECIFE;-34.8889419445777;-8.06276248305241
2611705;RIACHO DAS ALMAS;-35.8608749474581;-8.12703278058798
2611804;RIBEIRÃO;-35.3761308237039;-8.51111604
2611903;RIO FORMOSO;-35.155432817216;-8.66217108532585
2612000;SAIRÉ;-35.7102477662867;-8.32761353933924
2612109;SALGADINHO;-35.6380612404985;-7.93948374141724
2612208;SALGUEIRO;-39.120850981104;-8.07067752213416
2612307;SALOÁ;-36.6927291741698;-8.97599548086788
2612406;SANHARÓ;-36.5625071953832;-8.36296196892339
2612455;SANTA CRUZ;-40.3376876555693;-8.23796111841333
2612471;SANTA CRUZ DA BAIXA VERDE;-38.1531381817594;-7.82146968232143
2612505;SANTA CRUZ DO CAPIBARIBE;-36.2039500171458;-7.9551895
2612554;SANTA FILOMENA;-40.615775185024;-8.16051116726482
2612604;SANTA MARIA DA BOA VISTA;-39.8242357254967;-8.8041265
2612703;SANTA MARIA DO CAMBUCÁ;-35.8852433390024;-7.83181342623099
2612802;SANTA TEREZINHA;-37.4800327232567;-7.37035573926697
2612901;SÃO BENEDITO DO SUL;-35.9311226193514;-8.81043823419499
2613008;SÃO BENTO DO UNA;-36.4462983615963;-8.51986752058347
2613107;SÃO CAITANO;-36.1373597958186;-8.3273605
2613206;SÃO JOÃO;-36.3682530765329;-8.87755937542735
2613305;SÃO JOAQUIM DO MONTE;-35.8094911721096;-8.4321515
2613404;SÃO JOSÉ DA COROA GRANDE;-35.1457070847085;-8.89419513072977
2613503;SÃO JOSÉ DO BELMONTE;-38.7594537800097;-7.86174005472195
2613602;SÃO JOSÉ DO EGITO;-37.2750721852439;-7.47402518326653
2613701;SÃO LOURENÇO DA MATA;-35.041277539321;-7.995938
2613800;SÃO VICENTE FERRER;-35.4901218808857;-7.59221273256537
2613909;SERRA TALHADA;-38.2963149474727;-7.98799752
2614006;SERRITA;-39.2926231743621;-7.95434039807981
2614105;SERTÂNIA;-37.2673901012878;-8.07245
2614204;SIRINHAÉM;-35.1164053546685;-8.5933695
2614303;MOREILÂNDIA;-39.5537537310788;-7.62998268812021
2614402;SOLIDÃO;-37.6474702370335;-7.602125684249
2614501;SURUBIM;-35.7567841034417;-7.83515705731727
2614600;TABIRA;-37.5402657741875;-7.59113651302262
2614709;TACAIMBÓ;-36.2904043048255;-8.31561072482585
2614808;TACARATU;-38.1534611596796;-9.10569964429411
2614857;TAMANDARÉ;-35.0906465455374;-8.70468927853919
2615003;TAQUARITINGA DO NORTE;-36.0433376713092;-7.90215982578207
2615102;TEREZINHA;-36.6214759481747;-9.0577780594961
2615201;TERRA NOVA;-39.37442183786;-8.2303579786437
2615300;TIMBAÚBA;-35.3187721210384;-7.51174567401952
2615409;TORITAMA;-36.0568434929956;-8.00665027093915
2615508;TRACUNHAÉM;-35.2379228139922;-7.80268861266727
2615607;TRINDADE;-40.2655906092822;-7.76179462574901
2615706;TRIUNFO;-38.1070603447143;-7.83087635877054
2615805;TUPANATINGA;-37.3402334718006;-8.7515816593182
2615904;TUPARETAMA;-37.3111818112638;-7.59875946480799
2616001;VENTUROSA;-36.8783720838699;-8.57652690116664
2616100;VERDEJANTE;-38.9742826042683;-7.93288370462191
2616183;VERTENTE DO LÉRIO;-35.8530027396954;-7.77481945530466
2616209;VERTENTES;-35.989305931;-7.90574260349678
2616308;VICÊNCIA;-35.320300689316;-7.6529595
2616407;VITÓRIA DE SANTO ANTÃO;-35.2938642410814;-8.118748
2616506;XEXÉU;-35.6242353157547;-8.80331340552882
2700102;ÁGUA BRANCA;-37.940715175965;-9.26702549705051
2700201;ANADIA;-36.3008135714461;-9.68408378505047
2700300;ARAPIRACA;-36.6572965062872;-9.7559070107047
2700409;ATALAIA;-36.0214273162625;-9.50138674650017
2700508;BARRA DE SANTO ANTÔNIO;-35.5002980957816;-9.40927810936494
2700607;BARRA DE SÃO MIGUEL;-35.9074498726289;-9.83899825174925
2700706;BATALHA;-37.1270918944836;-9.67459302797037
2700805;BELÉM;-36.4944979894058;-9.56864823133606
2700904;BELO MONTE;-37.2784386581653;-9.82698885476657
2701001;BOCA DA MATA;-36.2117249001431;-9.64514456727259
2701100;BRANQUINHA;-36.0200335331731;-9.24658310830329
2701209;CACIMBINHAS;-36.9968696260236;-9.40516275105815
2701308;CAJUEIRO;-36.1563785914086;-9.38966057508941
2701357;CAMPESTRE;-35.5667177264544;-8.84837535315291
